Entry	EC number
Q6P1B1	3.4.11.9
P50189	3.1.21.4
Q2YRD2	3.6.4.12
Q57BH8	3.6.4.12
Q1MC52	3.6.4.12
Q5W959	3.4.21.-
B0FXM2	3.4.21.-
Q8CSM6	3.-.-.-
Q1BZ36	3.6.4.12
Q93LP2	3.6.4.12
A1B9H9	3.6.3.-
Q4ICA8	3.6.4.12
Q48IB9	3.6.3.-
Q02QT6	3.6.3.-
B1ARD6	3.1.-.-
A1TUY9	3.6.4.12
P9WF81	3.1.-.-
Q8AY80	3.4.21.-
B6EWW8	3.1.3.5
Q8AY81	3.4.21.-
P07529	3.2.1.8
P9WF67	3.1.-.-
P9WF71	3.1.-.-
P9WF64	3.1.-.-
Q662A7	3.6.1.27
P9WF65	3.1.-.-
Q57519	3.1.-.-
B6JNI4	3.2.2.27
P29417	3.2.1.8
Q8A2M2	3.1.-.-
A9VHT0	3.1.-.-
Q54IF7	3.1.3.3
Q92ES1	3.6.-.-
Q3ACY1	3.6.1.27
Q8K9C1	3.1.-.-
Q9JWD6	3.1.-.-
Q8RB52	3.1.-.-
Q38861	3.6.4.12
Q0BHM0	3.6.1.27
P67075	3.2.2.27
P67076	3.2.2.27
Q6GAR2	3.1.-.-
O36395	3.2.2.27
Q0K7S4	3.6.1.27
Q1JC76	3.2.2.27
A2C4S0	3.5.1.5
P0DG74	3.2.2.27
B9LD66	3.1.-.-
Q3JPL1	3.6.1.27
B6J1A6	3.1.-.-
Q04D15	3.6.1.27
Q7K4Q5	3.1.3.16
G4NYJ6	3.1.-.-
B1AY15	3.4.19.12
Q9RB37	3.6.1.27
Q0SPB2	3.2.2.27
B1YIX1	3.6.1.27
C4ZZV3	3.1.-.-
Q8RIA6	3.6.1.27
A4XUB9	3.6.1.27
O74556	3.2.1.101
O94966	3.4.19.12
A5EW93	3.6.1.27
Q87IV1	3.1.3.-
B6I6J6	3.1.-.-
Q2NY21	3.2.2.27
A1SRC7	3.6.1.27
A4J7D9	3.1.-.-
O13762	3.6.4.-
Q38911	2.4.1.207; 3.2.1.151
B7MPH5	3.1.-.-
A0Q7Y8	3.2.2.27
A6U413	3.5.1.5
Q9HUU5	3.5.1.5
O57896	3.6.3.-
Q5XJA0	3.1.4.-
P69991	3.5.1.5
A6UC35	3.5.1.5
A8YUE7	3.2.2.27
A7GSD5	4.1.99.12; 3.5.4.25
P9WF08	3.1.-.-
O93574	3.4.21.-
Q45493	3.1.-.-
A5ULV6	3.1.26.4
P58751	3.4.21.-
Q818X6	4.1.99.12; 3.5.4.25
Q81L36	3.1.26.4
B4U0S7	3.1.26.5
C3LGU4	3.1.26.5
Q97NI5	3.1.26.5
Q9H9J2	3.1.26.-
P46610	3.1.26.5
Q834J7	3.1.26.4
A7FNG6	2.1.2.3; 3.5.4.10
Q46LE9	6.3.5.3; 3.5.1.2
Q8LB17	3.4.21.-
Q06180	3.1.3.48
Q1RC77	3.1.13.1
Q3K539	3.6.1.-
Q9KVY2	3.1.26.5
Q97IQ6	3.1.26.11
Q181T2	3.1.26.5
Q2A4N2	3.1.26.3
A6UV34	3.5.4.10
A8MHC7	3.1.26.4
Q8CSG7	3.1.26.11
Q1I2H2	3.1.26.5
Q13DN7	3.6.1.-
Q1CCJ6	3.1.26.5
P56121	3.1.26.4
C4Z309	3.1.26.11
B4T454	3.1.3.5; 3.1.3.6; 3.6.1.11
Q9ZDT9	3.6.1.-
Q5HGE5	3.1.-.-
C4K0V5	3.6.1.-
Q3Z135	3.1.13.1
Q9SVT4	3.4.21.-
C3NDQ2	3.1.26.11
B5XL36	3.1.26.11
Q5E7P5	3.6.1.-
Q0SAG9	3.1.26.5
Q2K5U1	3.1.1.29
A8EY59	3.1.26.5
Q8D7K6	3.1.13.1
Q0ABK6	3.6.1.-
Q1LSU2	3.6.1.-
Q5LW06	3.1.26.5
Q1MRU8	3.1.26.4
Q5P086	3.1.26.3
Q57DR5	6.3.5.3; 3.5.1.2
Q8TYV5	3.1.26.4
A4SR98	2.1.2.3; 3.5.4.10
Q5E257	2.1.2.3; 3.5.4.10
Q045Q3	3.6.4.12
A8YTI1	3.6.4.12
Q18FM4	6.3.5.3; 3.5.1.2
P40363	3.1.2.12
O62653	3.2.1.48; 3.2.1.10
Q96EB6	3.5.1.-
D1KF50	3.6.4.12
Q8P9Y7	3.1.3.5
A0L4V9	3.6.4.12
B2K580	3.1.3.5; 3.1.3.6; 3.6.1.11
Q8ZBP9	3.1.3.5; 3.1.3.6; 3.6.1.11
Q0KEC1	3.1.22.4
Q02844	3.4.21.59
B6IYU4	3.1.22.4
Q6FWI7	3.5.1.-
P54627	3.4.21.4
A5EXG1	3.1.22.4
Q2INZ4	3.1.3.5
Q6GML7	3.1.21.-
Q9TUM0	3.4.21.-
Q64YA5	3.1.3.5
Q8A0L8	3.1.3.5
A2BGU9	3.1.-.-
Q741Q1	3.6.4.12
C6E1T0	3.1.22.4
Q8IWU5	3.1.6.-
A5VQ63	3.1.3.5
Q0CQC5	3.4.21.89
D4AQA9	3.4.21.-
C5JJG5	3.4.21.89
C3KTD3	3.6.4.12
P51025	3.1.2.12
A6LTM6	3.6.4.12
B1J0B4	3.2.1.28
P00633	3.1.2.14
Q9MAR8	3.4.16.-
A1WE26	3.1.3.5
Q84WF0	3.4.16.-
B5YVG5	3.2.1.28
A8A215	3.1.2.12
P08635	3.1.2.14
A6H213	3.1.3.5
A0M5W6	3.3.1.1
B9WGW9	3.1.-.-
P60657	3.5.3.11
P0C950	3.6.5.-
Q0ALW1	3.3.1.1
B5Z7T4	3.1.3.5
D2AC40	3.5.1.-
Q3TD49	3.4.23.-
A2C5M0	3.6.1.-
Q3YRE0	3.6.4.12
Q0BLU4	3.6.4.12
B7M8Z6	3.5.1.110
A9V196	3.1.-.-
Q2FG86	3.6.4.12
Q5RFU0	3.1.1.53
Q9HAT2	3.1.1.53
A6ZLG6	3.1.-.-
B5RQK6	3.6.4.12
P29748	3.1.21.4
Q8YMT3	3.1.3.5
P36693	3.1.21.4; 3.6.4.12; 3.6.4.-
A6VXD3	3.6.4.12
P69526	3.4.21.-
F8W2M8	3.4.14.9
Q7Z410	3.4.21.-
Q9LEW0	3.4.19.12
Q78EG7	3.1.3.48
B3LSS7	3.1.1.31
Q9PRC8	3.1.-.-
P63119	3.4.23.50
Q3JVV3	3.1.-.-
P36906	3.2.1.37
Q98MC1	3.4.24.-
Q0H904	3.2.1.8
A1KKH9	3.6.1.27
B0T157	3.1.-.-
A6TZ58	3.2.2.27
A0PQW1	3.6.1.27
Q8Y7P6	3.2.2.27
Q720K2	3.2.2.27
Q9H0E7	3.4.19.12
Q8TSC8	3.6.3.-
Q9FC36	3.6.1.27
B6JCL3	3.6.1.27
D2HBJ8	3.4.19.12
Q8Y7R4	3.6.3.-
B6YR15	3.2.2.27
A1SJZ1	3.6.1.27
B3EPY3	3.1.-.-
P23475	3.6.4.-; 4.2.99.-
Q48U05	3.2.2.27
B1J813	3.5.1.5
A6L7T5	3.2.2.27
Q87VP4	3.5.1.5
P53764	3.2.2.27
Q02863	3.4.19.12
B7LXL4	3.1.-.-
P45974	3.4.19.12
Q55682	3.4.21.-
Q5R5Z6	3.4.19.12
Q6HI21	3.6.1.27
A5PN09	3.4.19.12
Q57223	3.4.-.-
Q24SU4	3.1.-.-
Q6D8F6	3.1.-.-
B5XUZ0	3.1.-.-
P85109	3.4.21.-
Q71QJ2	3.4.21.-
Q9WUP7	3.4.19.12
Q06419	3.1.-.-
A0PSG2	3.5.1.5
Q71QJ1	3.4.21.-
Q9WXE8	3.2.1.37
Q5HCW9	3.-.-.-
A0Q6T7	3.1.-.-
B7MIR5	3.2.2.27
B7UH19	3.2.2.27
A7LAC7	3.4.21.-
B1XBQ7	3.2.2.27
P0A8Y6	3.1.3.23
Q2PS26	3.4.22.-
B1LP93	3.2.2.27
B7ZMP1	3.4.11.9
P31434	3.2.1.177
Q8DQY5	3.6.3.-
B3H2L3	3.5.1.5
B7I0E0	3.1.-.-
Q0T9K1	3.1.1.-
Q04A18	3.1.-.-
Q8R634	3.2.2.27
Q05589	3.4.21.73
Q2IZ49	3.5.1.5
P15120	3.4.21.73
Q71ZK5	3.1.-.-
Q8TIX0	3.6.3.-
P04971	3.4.21.74
P55329	3.2.1.8
A4JC42	3.5.1.5
C1AG91	3.2.2.27
A9AF72	3.5.1.5
Q49752	3.1.-.-
Q7ZXR7	3.4.19.12
Q32HN6	3.1.3.-
P0CB00	3.5.1.5
Q58048	3.4.23.-
P40341	3.4.24.-
Q5WHU5	3.1.-.-
Q1CKJ9	3.5.1.5
A1TSZ5	3.5.1.5
B7HEK8	3.5.1.-
A7Z305	3.1.-.-
A0AEZ6	3.5.1.-
B0BX42	3.1.-.-
V9ZAY0	3.4.24.-
Q7VUD2	3.5.1.5
Q87CN8	3.6.1.27
Q1BYH1	3.5.1.5
Q54P71	3.1.3.2
Q8XP76	3.7.1.22
A0A1I9LN01	3.5.-.-
Q4ZQC4	3.4.24.-
Q4W9B9	3.1.3.99
P33468	3.1.1.53
Q9HZQ8	3.4.11.1
Q51320	3.4.21.-
O92531	3.4.22.-; 3.4.21.98; 3.6.1.15; 3.6.4.13; 2.7.7.48
P62137	3.1.3.16
Q3ZU95	3.1.1.32
Q03Z95	3.5.99.6
A8Z6G0	3.6.5.-
Q6RWK4	3.5.5.1
Q8P7A0	3.1.21.7
Q8CHE4	3.1.3.16
Q3IPJ1	3.4.25.1
D2RUI0	3.4.25.1
P09992	3.1.13.-
Q9V122	3.4.25.1
C5D5Q8	3.1.-.-
Q8EPT8	3.2.2.9
O44552	3.1.3.48
B7IEE2	3.4.19.3
A5G7S1	3.6.1.9
Q81PH9	3.6.1.1
Q3SHU1	3.1.-.-
B8EBS7	3.2.2.9
Q03AZ5	3.1.-.-
A0R7G2	2.4.1.129; 3.4.16.4
B1N057	3.6.5.-
Q3TWL2	3.1.3.78
B1IBL9	3.6.5.-
Q0IHA5	3.1.-.-
Q0TNI5	3.6.5.-
O14841	3.5.2.9
Q03JJ8	3.6.5.-
A3PNE9	2.1.2.3; 3.5.4.10
Q97QW8	3.6.5.-
D3YZI9	3.1.-.-
Q83906	3.4.22.39
Q9CPX5	2.3.1.-; 3.1.1.32; 3.1.1.4
P87563	3.4.22.39
Q1LZE9	3.4.21.-
P0C957	3.1.1.5
P0CP75	3.1.1.5
Q97JN3	3.6.1.9
O16977	3.4.24.-
Q4QM31	3.6.5.-
C1FVY3	3.6.1.9
Q9HZ62	3.1.3.105
C3L3L1	3.6.1.9
B2TK54	3.6.1.9
Q381V6	3.6.4.12
Q61EX6	3.4.24.-
B1IM03	3.6.1.9
Q28Q12	3.6.5.-
B2USD4	3.6.5.-
Q8XD79	3.5.2.-
C3PAE4	3.1.26.4
Q60841	3.4.21.-
B2A1I6	3.5.2.9
B7HAY4	4.1.99.12; 3.5.4.25
C3P5N8	3.1.26.4
C4XHR2	3.1.1.29
B8H4W7	3.1.26.4
A8FG15	3.1.26.4
Q5L6I4	3.1.26.4
Q9P7M9	3.5.4.25
A6L046	3.1.26.4
Q7UKV0	3.1.1.29
Q8TYC1	3.1.13.-
Q4JSC2	3.1.26.5
B5YXM2	3.1.1.29
Q1CNK3	3.6.4.13
B1AJ36	3.1.26.4
Q12A45	3.1.26.4
Q2T9U5	3.1.-.-
A7H121	3.1.26.4
Q1CAS2	3.6.1.-
A3MZE1	3.1.26.4
Q74BH0	3.1.26.4
A5IN74	3.1.26.3
Q9W6V5	3.1.3.48
B0U4E6	3.6.1.-
Q17ZA3	3.1.26.5
A6TAP7	3.1.1.29
C4ZUB1	3.1.-.-
A6TBW1	3.1.-.-
A8A2D6	3.1.-.-
A5GW20	3.1.26.4
B3WBV6	3.1.26.5
B4U5H3	3.1.1.29
Q3YUX8	2.1.2.3; 3.5.4.10
A6U0P1	2.1.2.3; 3.5.4.10
Q57EP4	3.1.26.4
Q1JP56	3.1.1.29
Q1MQD5	3.1.1.29
B2I604	3.1.26.3
Q032X2	3.1.26.5
B2TW54	3.1.-.-
Q9JYE5	3.1.26.4
A4YV68	3.1.3.5
A9BP66	3.6.1.-
A0RC02	3.1.22.4
B7HL64	3.1.22.4
Q7A4E1	3.1.3.48
A3LS22	3.6.4.13
Q5I146	3.1.3.48
A5UL38	3.1.26.5
P9WHM2	3.5.1.10
C4K4A2	3.6.1.-
P65903	6.3.5.3; 3.5.1.2
C3MTQ0	3.1.26.5
Q8Y6C0	6.3.5.3; 3.5.1.2
A6VIG8	6.3.5.3; 3.5.1.2
Q7MAR9	3.1.-.-
A5N807	3.1.26.3
A0K2M6	3.1.26.5
Q181A2	3.1.1.29
B0C6V3	3.1.3.5
A5VIX1	3.6.4.12
B1KPT1	3.1.3.5
Q6IDB6	3.5.4.33
A3N3M1	3.1.3.5
B1YJ04	6.3.5.3; 3.5.1.2
Q7X911	3.1.3.-
Q8IXJ6	3.5.1.-
Q746M5	3.1.3.5
P33294	3.5.1.-
Q3Z9B2	3.1.22.4
Q5NNV1	3.1.3.5
Q9FGU3	3.4.21.-
P68579	3.4.22.-
A9CK16	3.5.4.33
A6L1M6	3.1.3.5
C4VAS3	3.1.21.-
Q17R31	3.1.21.-
A7ZCD9	3.1.3.5
F4JAA5	3.6.4.13
B3CRA9	3.6.4.12
B8H1Q3	3.5.1.-
Q9SV04	3.4.16.-
B9KE83	3.1.22.4
O04084	3.4.16.-
Q55AW9	3.1.3.-
A8LQK5	3.1.3.5
Q5L6Z4	3.1.22.4
C0NJ57	3.6.5.-
Q3B532	3.3.1.1
B7UHG3	3.1.3.5; 3.1.3.6; 3.6.1.11
B7LEG2	3.1.3.5; 3.1.3.6; 3.6.1.11
Q8XJ13	3.6.4.12
Q38100	3.1.22.4
A1AA51	3.1.22.4
Q9M9Q6	3.4.16.-
Q5J6J1	3.4.16.6
A1BEZ2	3.3.1.1
A7ZKB4	3.5.1.-
Q21HN4	3.1.22.4
A4FBA6	3.1.22.4
B7MZ45	3.1.3.5; 3.1.3.6; 3.6.1.11
B0XQZ0	3.6.5.-
A9MLK7	3.2.1.28
A7UKV5	3.4.16.6
A3NDF4	3.1.22.4
P81326	3.1.21.4
B6J507	3.6.4.12
B4T7Z6	3.1.22.4
B2AGG2	3.3.1.1
Q8FPK5	3.6.4.12
A5UE24	3.1.3.5
B9JRI6	3.6.4.12
B5FCQ1	3.6.4.12
A1C4Z4	3.1.-.-
Q5F633	3.6.1.-
Q30YX6	3.6.4.12
B8EA75	3.6.4.12
Q0A5Q3	3.6.4.12
C4ZQE4	3.6.4.12
Q83LK8	3.5.1.-
B7M2F2	3.6.4.12
A0Q6B4	3.6.4.12
P61532	3.6.4.12
Q9W484	3.6.4.12
Q6C0W7	3.1.-.-
P09796	3.1.21.4
A4VYM0	3.6.4.12
Q54410	3.4.14.-
Q9AH19	3.1.3.-
Q5WW59	3.1.-.-
P9WF92	3.1.-.-
P9WFA7	3.1.-.-
P9WF97	3.1.-.-
Q2NL57	3.4.19.12
Q3YW59	3.6.3.3; 7.2.2.-; 7.2.2.12
P37617	3.6.3.3; 7.2.2.-; 7.2.2.12
Q8D281	3.6.1.27
C1KYC4	3.5.1.-
B7VR44	3.1.3.-
Q9SR52	3.5.1.5
P50047	3.5.1.5
P57436	3.1.-.-
Q9R118	3.4.21.-
P65750	3.6.1.1
P50308	3.6.1.1
B9KG99	3.4.25.2
Q9WVG5	3.1.1.3
Q8BB26	3.1.1.53
Q6FV37	3.6.4.-
P81498	3.4.23.3
Q8CNN7	3.6.1.1
P49862	3.4.21.117
A4W395	3.6.1.1
Q15PF0	3.6.5.-
P21372	3.6.4.13
A8MBW0	3.4.25.1
B5FJ06	3.2.2.9
Q9CP62	3.2.2.9
B3P1R1	3.1.-.-
P82890	3.1.3.48; 3.1.3.2
A0KZQ7	3.2.2.9
Q0BTC5	3.6.1.9
P48966	3.1.3.48
Q9VLR9	3.1.-.-
O14939	3.1.4.4
Q8JN66	3.4.22.39
O17264	3.4.24.-
Q9IIH4	3.4.22.39
B5ZA76	3.5.1.-; 3.1.1.72
Q5SWZ9	3.1.-.-
Q5M969	3.1.3.29
B9IWQ0	3.1.3.87
O70249	3.2.2.-; 4.2.99.18
O82549	3.1.4.4
Q8N2A8	3.1.-.-
A8ITB0	3.1.22.4
A0RI43	3.1.3.87
O08760	3.2.2.-; 4.2.99.18
P53397	3.2.2.-; 4.2.99.18
Q315F5	3.6.1.9
Q2G9U3	3.5.2.3
C4ZWD8	3.2.-.-
Q55FN1	3.1.1.-
B7V6T4	3.6.4.-
Q9A1K1	3.6.4.-
P23471	3.1.3.48
A2QG68	3.2.1.40
A8ACT3	3.6.4.13
Q9PQJ4	3.1.22.4
Q9JZ78	3.5.4.25
Q5E8U5	3.6.4.13
P14991	2.7.7.-; 3.1.21.-
Q03222	3.6.4.-
A1D1E3	3.6.4.13
P0AG32	3.6.4.-
B6J9D9	3.1.1.29
P07051	3.2.1.-
Q2NVF9	3.1.26.4
A0AJU2	3.5.2.3
A9M2W6	3.5.2.3
P34356	3.4.21.105
A4Y5U2	3.1.13.-
Q0HTX3	3.1.13.-
Q28175	3.1.1.64; 5.3.3.22
Q0AFI1	3.5.2.3
Q9CJS1	3.6.4.13
B2SFE8	3.6.1.-
C0R4W4	3.1.26.4
P46232	3.1.13.-
Q6IUY1	3.4.21.105
A8Z6F7	3.1.26.4
Q7NPT6	3.1.26.5
B7GGD5	3.1.26.4
Q5WH08	4.1.99.12; 3.5.4.25
B5RD49	3.1.26.3
Q72IA8	3.1.1.29
B7HNM8	4.1.99.12; 3.5.4.25
Q2FZG9	3.1.-.-
Q83EK3	3.1.26.4
Q5L9Y0	3.1.-.-
P28210	3.1.3.48
Q1QW64	3.1.26.4
O33022	3.1.26.4
Q81J96	3.1.1.29
C3MVG0	3.1.26.5
Q2FFL4	3.1.3.48
B5EZJ2	3.1.-.-
B7VK79	3.1.26.3
A4FZ71	3.1.26.5
B0U3D8	3.1.26.3
A5IRW0	2.1.2.3; 3.5.4.10
A4Z216	3.1.26.4
B5E572	3.1.1.29
A7MQN1	3.1.11.-; 3.1.13.-
B1Y3Q1	3.1.1.29
Q87C06	3.1.26.3
Q1MJ54	3.1.26.3
B0V2N1	3.1.3.48
A9VT87	3.1.26.3
C3P5S0	3.1.22.4
Q2Y8K1	3.1.26.4
Q8NX88	2.1.2.3; 3.5.4.10
Q9DRA1	2.7.7.48; 3.6.4.13; 2.1.1.-
B3DK56	3.1.3.48
Q6HL06	3.1.22.4
B1LC19	3.1.26.4
B1AUH1	3.1.3.48
Q99M80	3.1.3.48
Q3J5W1	3.1.26.3
Q8ZD89	3.5.2.9
B9KSA7	3.1.26.3
Q9HRP7	3.1.26.5
Q118Y6	3.1.26.4
A9IIJ2	3.1.26.3
Q8KAA5	3.1.26.4
Q8CNI9	3.1.3.48
O69161	3.1.26.3
C4ZZY2	3.6.1.-
P70289	3.1.3.48
B8GQ66	3.1.26.4
Q5KXY4	3.1.22.4
A2BN51	3.1.26.5
A6UWF5	3.1.1.29
Q5X5I2	3.1.26.4
Q57E81	3.1.26.3
Q2RPE1	3.1.26.4
B1II72	3.1.26.4
B7N762	3.6.1.-
Q6F240	3.1.1.29
A2A3K4	3.1.3.-
A7MY01	3.1.26.4
H2KZM6	3.1.3.48
Q1R7I3	3.6.1.-
B0BW84	3.1.26.3
A8GR51	3.1.26.4
C1FNE6	3.1.1.29
Q8PWM8	3.1.26.5
B0TX27	3.6.1.-
A8YVJ3	3.1.22.4
B2J3C7	3.1.26.11
Q8YLZ0	3.1.26.11
Q5SHB3	3.1.-.-
Q9HLQ1	3.1.26.5
P11916	3.1.27.-
Q8BW00	3.1.1.29
A4G8R1	3.6.1.-
A5HAK0	3.1.27.-
Q9A805	3.1.26.3
Q6G5W3	3.1.26.5
Q6ME16	3.1.26.11
A0LWX2	3.1.26.5
Q8VEB6	3.1.26.11
D4AS55	3.1.27.-
B0BBS8	3.1.26.3
Q6A7T3	3.1.26.4
A5II45	3.6.1.-
Q2G9J6	6.3.5.3; 3.5.1.2
Q5F753	3.6.1.-
A0KN04	3.1.1.29
Q1CN60	2.1.2.3; 3.5.4.10
Q9BY50	3.4.21.89
Q810K3	3.1.3.-
P42279	3.4.21.4
B7M3D0	3.2.1.28
C5A6M8	3.1.3.5
Q7NNG7	3.1.3.5
P74007	3.1.7.2
Q24UN6	3.6.4.12
Q11Y53	3.6.4.12
C6E582	3.1.3.5
Q8EUL6	3.6.1.-
P23526	3.3.1.1
A7X4T4	3.2.-.-
Q2FWF8	3.2.-.-
Q9JJF9	3.4.23.-
B2RLV5	3.6.1.-
B0SJM4	3.1.3.5
Q13GD4	3.6.3.-
B5RLN1	3.6.4.12
P17896	3.4.21.116
D0LI56	3.5.1.110
Q8TY72	3.1.3.5
Q21H92	3.6.1.-
Q3INV7	3.1.3.5
B1LAU3	3.6.4.12
Q6G824	3.4.22.48
Q9FKF0	3.1.26.-
Q9NQ88	3.1.3.46
O14773	3.4.14.9
P9WGW0	3.6.4.12
P25257	3.1.21.4
Q7N8V0	3.6.3.-
B4RLV8	3.6.4.12
Q3JES3	3.6.4.12
A5FML2	3.6.1.-
Q662Z0	3.6.4.12
Q7VMF1	3.6.1.-
A4IM52	3.6.1.-
Q5FJH9	3.6.1.-
Q5NR75	3.6.4.12
B8A4F4	3.6.4.13
P0C0Q3	3.4.24.-
Q6C4R5	3.4.-.-
Q9Y265	3.6.4.12
A1V064	3.6.4.12
Q63QX5	3.6.4.12
A4JBL2	3.6.4.12
B3PB59	3.6.4.12
Q6BSB8	3.6.4.12
B8H454	3.6.4.12
Q4P6N7	3.6.4.12
A0LUK5	3.6.4.12
Q0TP13	3.6.4.12
Q1LSL8	3.6.1.27
Q0SRN3	3.6.4.12
P0DJJ5	3.1.3.5
P84195	3.2.1.4; 3.2.1.8
A7Z830	3.6.1.27
Q5QUY5	3.6.1.27
Q9PTL3	3.4.21.-
P9WF62	3.1.-.-
A6KZP3	3.1.-.-
Q8YBN6	3.6.3.-
Q6G9V1	3.4.24.-
Q1IPW7	3.6.1.27
Q55518	3.4.24.-
B3M3M6	3.4.19.12
A0K593	3.6.1.27
Q1LJU8	3.6.1.27
B0B7Z4	3.1.-.-
P54865	3.2.1.8; 3.5.1.-
Q144E2	3.5.1.5
A8GCT5	3.5.1.110
Q97SR6	3.6.4.12
A9KP49	3.6.4.12
A1SYB8	3.1.-.-
I1FQB6	3.4.-.-
Q1C570	3.2.2.27
Q6D0F3	3.6.3.-
O59179	3.4.21.-
A4VYN2	3.6.4.12
P73689	3.4.21.-
Q9K9Z1	3.6.1.-
A6L1H7	3.6.1.-
O34530	3.6.1.-
C1CI73	3.6.4.12
P67679	3.6.1.-
P05301	3.1.21.4
P21580	2.3.2.-; 3.4.19.12
Q9UQ90	3.4.24.-
Q67Q98	3.6.4.12
P43870	3.1.21.4
B9KEK7	3.2.2.27
A3NXT4	3.6.1.-
A2S4N1	3.6.1.-
Q8ZD85	3.2.2.27
C1ESW4	3.6.4.12
Q2FXC3	3.4.21.-
Q8E372	3.2.1.180
Q5RBB1	3.4.22.-
Q1CKF8	3.2.2.27
B5FB78	3.6.1.27
P00734	3.4.21.5
Q1QY34	3.6.1.-
P05620	3.4.21.74
Q0TK21	3.1.-.-
Q8FJY3	3.1.-.-
A5GTL6	3.6.4.12
Q03612	3.4.23.-; 2.7.7.49; 2.7.7.7; 3.1.26.4
Q81JT1	3.5.3.11
A8Z4N8	3.4.21.-
P13299	3.1.-.-
B6HYM8	3.1.-.-
Q03619	3.4.23.-; 2.7.7.49; 2.7.7.7; 3.1.26.4
Q634C4	3.6.4.12
Q2FFT1	3.4.21.-
Q2TBG8	3.4.19.12
Q2FXC4	3.4.21.-
Q256I7	3.2.2.27
Q6ZMR5	3.4.21.-
Q9A0T3	3.2.1.180
Q6HDA6	3.6.4.12
Q9JKB1	3.4.19.12
A8Z4N7	3.4.21.-
Q6D4A2	3.6.4.12
Q9FPS3	3.4.19.12
C6DFF2	3.6.4.12
Q3A230	3.6.4.12
B4RY28	3.6.1.27
B7UHY3	3.5.3.11
B2V4B8	3.6.1.-
P63461	3.1.2.-
Q9PJD2	3.2.2.27
O96900	3.4.21.-
A7LAC6	3.4.21.-
Q2J2D8	3.6.1.27
Q3YQP7	3.1.-.-
P60652	3.5.3.11
Q58G94	3.4.21.-
O60235	3.4.21.-
C1FSS3	3.6.1.-
Q9GZR1	3.4.22.-
A7X3Q6	3.4.21.-
P50102	3.4.19.12
Q9BQF6	3.4.22.-
A5D3G1	3.6.4.12
Q5HA01	3.1.-.-
B8EAT2	3.1.-.-
B2KAT6	3.1.-.-
Q9P7V9	3.4.19.12
A3D2C6	3.1.-.-
Q68G38	3.6.4.-
Q831T7	3.1.-.-
B2VBL6	3.1.-.-
Q196Z3	3.1.3.-
Q91FX3	3.1.3.-
B0B8I2	3.2.2.27
P44498	3.1.2.-
C5C8U3	3.5.1.5
P0AGG2	3.1.2.-
P17337	3.5.1.5
P58321	3.4.19.12
P86101	3.1.1.-
Q76I79	3.1.3.16; 3.1.3.48
B7MZN5	3.5.3.11
B7LYW6	3.5.3.11
B0K0L7	3.6.4.12
Q2IMA5	3.6.1.27
A6KZW5	3.6.4.12
Q9UHP3	3.4.19.12
P0DL26	3.4.21.-
Q5SKC5	3.2.2.27
P64786	3.2.2.-
B9E1E8	3.6.1.-
Q0TPL7	3.6.1.-
Q8FPQ4	3.2.2.27
A2XDG4	3.4.19.12
B6J738	3.2.2.27
A8G7C1	3.6.4.12
Q5HEW5	3.4.21.-
Q06AT3	3.4.19.12
O01391	3.4.19.12
Q9JHJ7	3.4.21.-
Q7A4Y4	3.4.21.-
Q71QJ3	3.4.21.-
Q9Y6M0	3.4.21.-
P61529	3.6.4.12
B6J089	3.2.2.27
A1WQ66	3.6.4.12
Q7UZP3	3.6.4.12
C3LNE9	3.6.4.12
Q12378	3.1.3.16
B4ETP8	3.6.4.12
Q8NVX8	3.4.21.-
A6TDU9	3.5.3.11
A5F761	3.6.4.12
Q59675	3.2.1.8
B7MSX6	3.6.1.-
B3DRY0	3.6.4.12
A8H6V6	3.1.-.-
A2BTJ7	3.6.4.12
Q8G6B7	3.6.4.12
C5A1F5	3.6.1.-
B1XDR5	3.6.1.-
Q9W3Y5	3.6.4.13
Q0D2L3	3.5.3.11
A1KVF9	3.5.3.11
Q3IH69	3.5.1.5
P39286	3.6.1.-
B7LLU5	3.6.1.-
A4XRS1	3.6.4.12
Q4UXM0	3.6.4.12
B0RPY4	3.6.4.12
Q8P6E5	3.6.4.12
P70828	3.6.4.12
O30869	3.1.21.4
B0UT89	3.6.1.-
Q20X11	3.6.4.12
Q9CY97	3.1.3.16
Q49UX4	3.5.1.28
P71335	3.1.-.-
P0CR27	3.6.4.12
A6TH78	3.6.1.-
Q8WZS3	3.6.4.12
Q03940	3.6.4.12
Q1BG75	3.6.3.-
Q13RD3	3.6.3.-
B8X8Z0	3.1.-.-
Q9GZH2	3.6.4.12
O07783	3.1.-.-
O94493	3.1.-.-
A7H1X6	3.6.4.12
Q4I948	3.6.4.12
A0PZV4	3.6.4.12
A7GSZ7	3.1.-.-
O84044	3.6.4.12
P9WF76	3.1.-.-
Q634N8	3.1.-.-
Q2KX31	3.6.1.27
Q31XJ2	3.1.-.-
Q7WLL4	3.6.1.27
O53219	3.1.-.-
P26514	3.2.1.8
Q21SE9	3.2.2.27
P9WF55	3.1.-.-
Q65H70	3.1.-.-
Q6G4V8	3.1.-.-
B1L557	3.6.1.27
Q9KTK4	3.1.-.-
Q8U3E0	3.6.3.-
A7MYB8	3.1.-.-
O34909	3.5.4.2
A8LRS4	3.5.1.5
P49047	3.4.22.34
P49043	3.4.22.-
Q0RQR8	3.5.1.5
P55663	3.-.-.-
