Entry	EC number
P59668	1.14.19.6
Q31GG8	2.1.1.107; 1.3.1.76; 4.99.1.4
P15047	1.3.1.28
Q07511	1.17.1.9
O67751	1.4.1.-
B0VNF5	1.4.99.-
B0R336	1.4.1.24
P58839	1.2.1.59
Q949M2	1.1.1.100
C3L9F3	1.1.1.94
B1YV52	1.4.99.-
Q64625	1.11.1.9
Q7VQH2	1.8.1.2
Q12UJ7	1.4.1.24
A1V6K0	1.4.99.-
Q4WAZ3	1.14.11.-
Q1R4Y7	1.1.1.94
Q54D73	1.14.12.17
O07399	1.1.1.100
Q5R2J2	1.2.1.12; 2.6.99.-
Q4WAW9	1.14.11.38
P9WNX8	1.2.1.79
P0A6J6	1.4.99.-
B7NER5	1.1.1.94
B2ID14	1.1.1.94
P50172	1.1.1.146
P0A2C9	1.1.1.100
A0PJE2	1.1.-.-
P28997	1.4.1.2
P61880	1.2.1.59
P73574	1.1.1.100
Q5HPW0	1.1.1.100
A9M3T2	1.4.99.-
P44255	1.14.-.-
P72495	1.14.13.180
Q3ST46	1.4.4.2
Q31XM4	1.8.1.2
Q2NVN4	1.8.1.2
B2T612	1.4.99.-
P52093	1.16.3.2
Q727P3	1.17.2.3
B4RBL4	1.4.99.-
B1XWQ5	1.18.1.2
P68777	1.2.1.12
B3E9A1	1.1.1.94
Q5XDW3	1.2.1.12
P0C0G6	1.2.1.12
P51109	1.1.1.219; 1.1.1.234
P49448	1.4.1.3
Q493N3	1.8.1.2
B3CTT3	1.18.1.2
Q62630	1.14.11.29
Q4K7Q8	1.4.4.2
P36234	1.1.1.29
P58211	1.17.1.8
B5FUG6	1.4.4.2
A1S965	1.4.4.2
A6WD69	1.1.98.2
A1UTM3	1.17.1.8
B5E6K6	1.18.1.2
A9ACU3	1.4.4.2
A0RMR7	1.17.1.8
A9VMZ3	1.18.1.2
Q59110	1.8.99.5
Q59109	1.8.99.5
Q9Z377	1.13.12.19; 1.14.20.7
Q0HYB3	1.8.1.2
Q54KM7	1.4.4.2
Q3B619	1.17.1.8
A8ALS4	1.17.1.8
Q04K71	1.7.1.7
Q8LK61	1.2.1.9
Q4L6N5	1.4.4.2
A9KTV2	2.1.1.61; 1.5.-.-
Q0AVH9	1.4.4.2
P25077	1.1.1.37
A5IT63	1.4.4.2
A4VRT4	1.4.4.2
Q1QCL7	1.4.4.2
P62030	1.4.4.2
Q8ECR0	2.1.1.61; 1.5.-.-
P44919	1.8.1.8
W6Q1E9	1.5.1.44
A9L340	1.1.1.37
A6R1T7	1.6.2.2
Q7U5Q1	1.1.1.86
A3QFM9	2.1.1.61; 1.5.-.-
Q4WJW8	1.6.2.2
C3LP59	2.1.1.61; 1.5.-.-
P37222	1.1.1.40
A3LT66	1.6.2.2
P40926	1.1.1.37
P22868	1.14.13.25
Q5E450	2.1.1.61; 1.5.-.-
Q9Z311	1.3.1.104
Q7W4D9	2.1.1.61; 1.5.-.-
Q9LES4	1.1.99.2
Q84F14	1.97.1.-
C6DYY7	1.2.1.70
Q6TU48	1.1.1.40
O82200	1.13.99.1
P51615	1.1.1.40
P0AEZ1	1.5.1.20
B0Y581	1.1.1.67
Q8K4F2	1.13.11.33; 1.13.11.-
Q5REY9	1.13.99.1
Q0KBC7	1.1.1.411
B8F4X6	1.2.1.70
Q47WB0	1.1.1.38
P21620	1.1.1.205
A7ZPE0	2.1.1.61; 1.5.-.-
Q7SFX7	1.1.1.205
Q3J079	1.1.1.23
Q7MJC0	1.1.1.38
Q5HSJ3	1.1.1.23
Q8G500	1.1.1.85
Q2IK16	1.1.1.37
P50201	1.-.-.-
Q62GD9	1.1.1.23
Q3K8R9	2.1.1.61; 1.5.-.-
O51888	1.1.1.86
Q9XWP6	1.-.-.-
Q2H1V7	1.1.1.330
P97873	1.4.3.-
Q3JDR3	1.2.1.70
B5Z7L6	1.7.1.7
P38419	1.13.11.12
P56933	1.1.1.85
P9WJA1	1.14.14.12
A1DH66	1.1.1.330
Q5E1G4	1.1.1.17
Q8S3R1	1.6.5.4
Q6ZJ08	1.6.5.4
Q1GBV3	1.7.1.7
Q8YXA2	1.1.1.85
P19841	1.2.1.50
Q9EVI7	1.1.1.85
P85950	1.3.1.-
Q64P62	1.1.1.37
A9W386	1.1.1.37
A8A670	1.1.-.-
Q5V520	1.1.1.86
Q9PLW0	1.1.1.85
Q18GT4	1.1.1.86
B1ZG93	1.1.1.37
Q2NGI3	1.1.1.299
B2USG1	1.1.1.86
Q6L0J9	1.2.1.70
B2UXC6	1.2.1.70
A0QCI6	1.1.1.37
B2TPD9	1.2.1.70
I7LRH3	1.-.-.-
Q81T23	1.14.12.17
Q8EJI6	1.8.99.-
P06168	1.1.1.86
Q83HI9	1.1.1.86
Q3APC3	1.1.1.86
Q6G674	1.1.1.27
B3EHP0	1.1.1.86
P65258	1.1.1.27
Q6FMI5	1.2.1.31; 1.2.1.95
A4G064	1.12.98.2
C0SUT9	1.14.11.-
A6LPX8	1.1.1.86
Q28528	1.1.1.-
O64752	1.14.11.-
P81221	1.12.98.2
C1L2Z7	1.17.7.3
B5FLH2	1.1.-.-
A7ZSD0	1.1.1.37
A9N855	1.1.1.37
Q3BZH2	1.1.-.-
B7N0M1	1.1.1.37
O13848	1.1.1.190; 1.1.1.191
Q9RSI4	1.1.1.23
P78417	2.5.1.18; 1.8.5.1; 1.20.4.2
B0U3Q7	1.17.7.4
B0KHU2	1.1.1.86
Q6HCY5	1.14.14.18
A5U6M2	1.17.7.3
Q5FS83	1.1.1.23
Q6AXV9	2.5.1.18; 1.8.5.1; 1.20.4.2
B7LRL0	1.1.1.37
Q25QU7	1.1.1.37
P58680	1.17.7.4
O29165	1.2.7.4
Q9I702	1.2.1.-
P50656	1.9.3.1
B5EQH6	1.2.1.38
Q2YBM5	1.1.1.25
Q2RWR9	1.3.7.7
Q15ZX4	1.1.1.25
Q0B5P6	1.2.1.38
P31833	1.9.3.1
A4VFI4	1.1.1.25
Q07944	1.14.12.3
Q9FKV0	1.1.1.-
A1BIZ7	1.3.7.7
Q54F47	1.14.-.-
B5EFN1	1.2.1.38
B1J6Y2	1.2.1.10
Q59714	1.11.1.6
B0UPC4	1.2.1.38
Q49Y37	1.1.1.25
Q9PWF7	1.11.1.6
B4SMU6	1.1.1.25
Q3J6K9	1.3.1.84
B3ELA4	1.1.1.25
Q057D3	1.1.1.25
D4GU71	1.1.1.-
Q9K4Z1	1.2.1.38
Q3SZD7	1.1.1.184; 1.1.1.197; 1.1.1.189
Q6DAR1	1.2.1.38
B0CKN3	1.2.1.8
B2VK88	1.1.1.25
B7M2V5	1.1.99.1; 1.2.1.8
B6I1Z5	1.1.1.25
B2JS89	1.1.99.1; 1.2.1.8
Q31JC4	1.1.1.25
B1NF18	1.14.19.67
A5GUB0	1.3.7.7
A8EXL6	1.17.1.8
Q5LLT7	1.17.1.8
Q7WJ88	1.1.1.267
Q920L1	1.14.19.44
P08735	1.2.1.12
B5Z9Y5	1.1.1.267
A1SSJ9	1.3.1.9
P09623	1.8.1.4
Q0AXC3	1.1.1.94
Q6L0M1	1.3.1.101
O57920	1.3.7.11
P54270	1.2.1.12
Q72KE2	1.1.1.267
A6QGU7	1.17.1.8
Q0CCX4	1.14.14.-
A6VJ23	1.3.7.11
G8GV69	1.14.11.-
B1II57	1.1.1.267
Q931P7	1.4.1.1
Q65GC3	1.1.1.261
C6DCZ7	1.8.1.2
Q2RIV6	1.1.1.94
B2K567	1.8.4.8
Q9Z2M4	1.3.1.34
P9WNC4	4.1.2.25; 5.1.99.8; 1.13.11.81
B7LTY9	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q1CLS2	2.1.1.107; 1.3.1.76; 4.99.1.4
Q0ATQ3	1.1.1.94
A8MKZ5	1.5.1.5; 3.5.4.9
Q9FDN7	1.-.-.-
B4TA94	1.5.1.5; 3.5.4.9
A1JIG4	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q0SPD8	1.5.1.5; 3.5.4.9
B2HDR8	1.5.1.5; 3.5.4.9
Q9KNI1	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
Q9UTA2	1.-.-.-
Q95L74	1.-.-.-
Q6GI21	1.5.1.5; 3.5.4.9
A5UHL4	1.5.1.5; 3.5.4.9
B5ZTC4	1.1.1.94
A8FDY3	1.8.1.2
Q0RVH7	1.1.98.2
P80707	1.2.99.-
B7L504	1.13.11.16
B5QXI0	1.4.4.2
Q9L6V3	1.18.1.2; 1.19.1.1
Q8GPG4	1.8.2.4
A0LFF8	1.1.1.37
Q493S0	1.17.1.8
A4YAD8	1.4.4.2
P52985	1.1.1.3
P19915	1.2.5.3
Q39KU1	1.4.4.2
C3LKQ2	1.4.4.2
Q65FE0	1.18.1.2
Q62FN1	1.4.4.2
A4JBH8	1.17.1.8
B1ICY3	1.18.1.2
Q9KNN1	1.8.1.8
Q3YUK4	1.8.1.8
Q0HFL7	1.8.1.2
Q8XD33	1.4.4.2
B1I067	1.18.1.2
P19729	1.14.13.7
A9VH10	1.4.4.2
P19733	1.14.13.7
Q4L7U1	1.1.1.85
Q02PG5	1.2.1.-
B1YLN8	1.4.4.2
A5I9T5	1.4.4.2
Q6N8N2	1.14.99.15
O70453	1.14.14.18
O74401	1.8.4.-
A8YTT2	1.18.1.2
Q3Z7V5	1.17.1.8
Q1QMW0	1.4.4.2
P94694	1.8.99.5
A4QEY0	1.17.1.8
B8ZSN5	1.4.4.2
B8EPH9	1.4.4.2
Q8R4A1	1.8.4.-
P40110	1.17.1.8
P9WN53	1.4.4.2
Q13SR6	1.4.4.2
P92947	1.6.5.4
C3JYR1	1.4.4.2
B7IF24	1.4.4.2
A5UI29	1.8.1.8
Q3IFW1	1.4.4.2
A4Y884	2.1.1.61; 1.5.-.-
A7THS1	1.6.2.2
A5GRI8	1.1.1.86
Q07YA5	1.1.1.37
Q9XFW3	1.1.1.37
A8FTT1	2.1.1.61; 1.5.-.-
B1LH90	1.2.1.70
Q1RCM8	1.2.1.70
P82177	1.1.1.37
Q8U0Z6	1.12.7.2
C4L4J5	1.2.1.70
P18636	1.12.99.6
Q14JR2	1.2.1.70
A1UJP4	1.14.13.127
B8CSY7	1.1.1.37
Q3YX11	1.1.1.37
P56577	1.11.1.15
Q47GC9	1.13.11.16
A1K5J4	2.1.1.61; 1.5.-.-
Q0BJQ6	2.1.1.61; 1.5.-.-
P37221	1.1.1.39
A4JPY0	1.13.11.16
Q97X13	1.1.1.86
Q9K849	1.1.1.37
B0CE35	1.1.1.86
O05146	1.13.11.16
P63936	1.1.1.31
Q934G0	1.17.2.2
Q84FY8	1.1.1.37
Q51375	1.1.1.85
Q6MEC8	1.2.1.70
Q46LE2	1.1.1.85
B8CX20	1.1.1.86
Q9LFD1	1.10.3.2
P62460	1.1.1.23
A9AZM5	1.1.1.86
C0QS44	1.2.1.70
A4SV44	1.2.1.70
B4SU63	1.7.1.7
Q1QUR0	1.1.1.85
Q7NUC2	1.1.1.85
B4TXJ0	1.7.1.7
A8HAF6	1.7.1.7
Q3SI67	1.1.1.23
B5XYZ8	1.1.1.86
Q8FPV5	1.1.1.85
A9BAR3	1.2.1.70
B2HRH5	1.1.1.37
Q326D1	1.7.1.7
Q6G1X4	1.17.7.3
A2BW63	1.2.1.70
P08263	2.5.1.18; 1.11.1.-; 5.3.3.-
Q31BA9	1.2.1.70
Q3IZJ3	1.1.1.85
P64332	1.2.1.70
B4F1M1	1.1.1.25
P62514	1.9.3.1
Q8K9U9	2.7.2.4; 1.1.1.3
B8EM72	1.1.1.25
Q32L00	1.14.11.54
B0CLB5	1.2.1.38
G3KIM8	1.3.1.95
Q05582	1.14.11.21
B8G943	1.3.7.7
P17516	1.1.1.-; 1.1.1.357; 1.1.1.225
Q36775	1.9.3.1
B1ZBP2	1.3.7.7
A9BAE1	1.2.1.38
A7ZWV5	1.2.1.8
A5IHY1	1.1.1.25
Q88AE7	1.1.99.1; 1.2.1.8
Q6WNQ9	1.14.14.88
P60337	1.1.99.1; 1.2.1.8
Q04644	1.14.17.4
P47739	1.2.1.5
Q5KQT6	1.14.14.-; 4.2.1.152
P33008	1.2.1.3
Q4K507	1.14.99.60
O99252	1.9.3.1
P84202	1.9.3.1
P93236	1.14.15.21
A5VXM0	1.14.99.60
B7KYE7	1.7.1.17
Q89FY1	1.4.1.21
B2UCY7	1.14.99.60
Q09J79	1.14.14.137
Q5ATH0	1.-.-.-
G3V7X8	1.14.13.-
A1ADA7	2.1.2.13; 1.1.1.305
P37754	1.1.1.44
P20387	1.9.3.1
Q9XLW8	1.9.3.1
Q7D5C1	1.3.99.4
A6ND91	1.4.1.21
B7N5M0	2.1.2.13; 1.1.1.305
Q48JI0	1.7.1.17
B3GY26	1.1.1.25
P52207	1.1.1.44
P08790	1.3.3.6
Q8YRB1	1.2.1.38
P31052	1.8.1.4
Q39K00	1.7.1.17
A1W8C6	1.7.1.17
A4YVQ0	1.3.-.-
Q83PZ5	1.3.1.-
P52556	1.5.1.30; 1.3.1.24
B8H551	1.3.-.-
P33505	1.9.3.1
D4AN26	1.13.11.20
Q8Z553	1.1.5.3
Q60TI7	1.13.11.20
A8FA13	1.7.1.17
Q3YRB4	1.3.-.-
A7Z8S7	1.7.1.17
A0RD69	1.2.1.10
Q7VC38	1.17.1.8
O82807	1.10.3.11
Q7WFP6	1.7.1.17
A9W9U2	1.2.1.10
A4XJK7	1.7.1.17
O85674	1.14.12.1
Q2KNL5	1.1.1.195
Q71XV6	1.3.-.-
Q929V9	1.3.-.-
Q41224	1.10.3.11
Q8W855	1.10.3.11
B5YQ33	1.2.1.71
Q64420	1.14.19.1
H9TB17	1.2.3.1; 1.17.3.-
B7USC7	1.2.1.71
Q8FHN0	1.7.1.17
P85916	1.1.1.195
Q3TYQ9	1.2.3.1; 1.17.3.-
Q9SJ10	1.1.1.195
P93596	1.14.14.154
B8ESV1	1.2.1.10
P9WIZ9	1.-.-.-
P30611	1.14.14.-
A8G3R0	1.3.7.7
Q8LEB2	1.1.1.1
P21762	1.11.1.15
Q03227	1.9.3.1
C4L656	1.1.1.267
A4SQH6	1.1.1.267
Q39B48	1.3.1.9
A8A3P3	1.8.4.8
Q4UNJ4	1.3.1.-
Q5QUF4	1.1.1.267
Q3SRH8	1.1.1.267
P50199	1.1.1.-
G9M9M1	1.14.11.61
C5FTN2	1.-.-.-
Q05762	1.5.1.3; 2.1.1.45
B7LFE3	1.1.1.79; 1.1.1.81
A5UNX8	1.3.7.11
P30863	1.1.1.346
A1RI92	4.2.1.17; 5.1.2.3; 1.1.1.35
Q8Z988	1.1.1.346
Q46857	1.1.1.274
A4SCF3	1.1.1.267
Q8PQU9	1.1.1.94
Q9ESV6	1.2.1.12
A9R5S2	1.3.1.9
B7LTA2	1.1.1.79; 1.1.1.81
A7MSZ6	1.8.4.8
Q57QM2	1.1.1.79; 1.1.1.81
B7MNN7	1.17.1.8
A1JT88	1.3.1.9
A7FPC3	1.3.1.9
B7VI86	1.8.4.8
A5I4K2	1.1.1.267
A7FLY8	1.8.4.8
Q12882	1.3.1.2
Q9LYD8	1.1.3.8
Q8F523	1.5.1.5; 3.5.4.9
Q9EQ76	1.14.13.8; 1.14.14.73; 1.14.13.148
B1J675	1.5.1.5; 3.5.4.9
A6WLP9	1.5.1.5; 3.5.4.9
Q1LTX1	1.5.1.5; 3.5.4.9
Q5V3D9	1.5.1.5; 3.5.4.9
P41345	1.18.1.2
A9NFF6	1.18.1.2
A1TRN6	1.18.1.2
Q55629	1.4.5.-
P54572	1.1.1.38
Q8GAJ0	1.5.3.21
B9FJH4	1.10.3.2
Q6G1M0	1.1.1.37
B7I5I9	1.1.1.86
A2QCH3	1.1.1.330
P17489	1.10.3.2
Q46507	1.12.1.3
Q493R1	1.1.1.85
F1QWK4	1.14.13.225
B3FWS3	1.14.13.-
Q12542	1.10.3.2
Q84PW3	1.6.5.4
Q8ZQ51	1.5.1.36
A0QJC2	1.1.1.85
A7I5I8	1.1.1.86
Q5LZF3	1.1.1.85
C0MF02	1.7.1.7
A1RR73	1.2.1.-
Q126N9	1.1.1.37
Q6HLA6	1.14.12.17
O50146	1.2.1.-
Q9WZ26	1.1.1.85
Q59500	1.1.1.86
C1AGB0	1.1.1.85
Q70LM8	1.1.-.-
B4F2A1	1.1.1.37
Q8XXW5	1.1.1.37
Q7C0F9	1.14.12.17
A8MAC1	1.1.1.37
Q57LF5	1.14.12.17
P48642	1.8.1.7
Q47HR1	1.1.1.85
Q03163	1.1.1.34
A4JGE3	1.1.1.86
B8CQV3	1.2.1.70
A8MDY9	1.1.1.86
Q319H3	1.1.1.86
Q72JC8	1.1.1.86
C3PN92	1.1.1.37
Q1W675	1.1.1.34
U5JCC6	1.1.1.34
A4GT88	1.21.99.4
A0RXE1	1.1.1.86
Q68WZ8	1.1.1.37
P41921	1.8.1.7
Q479H7	1.1.1.85
A2BSN6	1.1.1.86
Q11QQ3	1.1.1.37
E7FI44	1.12.1.3
Q97VN4	1.1.1.37
B5F7L9	1.1.1.37
Q6GA79	1.14.99.48
A9MNX5	1.1.1.37
Q1CBS1	1.1.1.86
A0R525	1.14.15.30
Q47UP4	1.1.1.86
B1JQ26	1.1.1.86
B7UJW8	1.1.1.37
Q15MY4	1.1.1.86
Q8ZAC2	1.1.1.86
Q49161	1.2.7.4
Q4HWQ2	1.11.1.-
P48350	1.11.1.6
Q7X7X4	1.14.-.-
Q9H2A2	1.2.1.32
E1BH29	1.14.11.-
P00431	1.11.1.5
P34838	1.9.3.1
Q6C0Z6	1.11.1.5
A1RVD2	1.1.1.25
Q9V1H7	1.1.1.25
O03524	1.9.3.1
B3QZE1	1.3.7.7
Q5PIS9	1.1.1.25
Q8S7E1	1.14.13.122
P07914	1.1.1.395
P82809	1.1.1.-; 1.1.1.218
Q2NQQ8	1.1.1.25
C6TBN2	1.1.1.-
P08742	1.9.3.1
Q55FL3	1.1.1.21
Q9ZGE9	1.3.7.7
Q0PGJ6	1.1.1.-
A8Z4D5	1.1.1.25
Q93ZN2	1.1.1.-
P63698	1.16.3.1
Q6EGI0	1.9.3.1
A2RWD6	1.2.1.8
A3PK36	1.2.1.38
Q3AJT9	1.2.1.38
B7GYG5	1.1.99.1; 1.2.1.8
Q7VNS2	1.1.1.25
B1Z034	1.1.99.1; 1.2.1.8
B1G894	1.1.1.-
A0A1V6PBT1	1.1.3.-; 5.5.1.-
Q4ZM63	1.1.99.1; 1.2.1.8
B1IRD7	1.3.8.13
P9WIS0	1.2.4.4
Q9LTL0	1.14.-.-
O48882	1.14.17.4
B0JGE2	1.3.7.7
P19098	1.14.14.14
P32808	1.9.3.1
A4T7U3	1.2.1.10
Q8H2V6	1.8.-.-
Q4QK76	1.7.1.17
Q8N9I5	1.14.19.-
Q96XE0	1.1.1.1
P80468	1.1.1.105
Q9V399	1.14.-.-
Q03736	1.9.3.1
Q9VVN6	1.14.-.-
Q7V6E7	1.3.7.7
Q33076	1.3.7.7
B7KC04	1.3.7.7
Q6GJR8	1.8.1.-
Q7U5I2	1.3.7.7
Q5HIR6	1.8.1.-
P21397	1.4.3.4
A6YGA3	1.3.7.7
B0C7T1	1.3.7.7
P24463	1.14.14.1
Q5RE60	1.4.3.4
P51278	1.3.7.7
Q9UNU6	1.14.18.8
O88833	1.14.14.80
P14853	1.9.3.1
P55544	1.14.14.-
Q33093	1.3.7.7
Q7NI15	1.3.7.7
O09158	1.14.14.1
P9WQ14	1.4.3.-
Q8K9W0	1.11.1.15
A6H4Q5	1.9.3.1
Q6CZI7	1.1.5.3
B8E3R3	4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35
P0CY93	1.-.-.-
Q1CJ86	1.4.99.-
Q56VS4	1.14.19.35
A0QTG1	6.3.2.31; 6.3.2.34; 1.3.8.-
P9WP15	1.-.-.-; 1.1.98.-
O80449	1.14.11.-
Q470E3	1.1.1.267
Q8ZEL7	1.4.99.-
A0A023GS29	1.14.11.61; 1.14.11.62
B8HFR2	1.1.1.267
C3LW14	1.1.5.3
A5IT02	1.1.1.94
Q465K9	1.2.1.59
C1EMR8	1.8.4.8
Q96UF2	1.2.1.12
Q9CJW1	1.3.1.-
Q1QA16	1.1.1.267
Q1CBK6	1.1.5.3
Q8EFG7	1.3.1.-
Q4J6M6	1.2.99.8
P15101	1.14.17.1
Q7ME99	1.3.1.9
Q5E3U1	4.2.1.17; 5.1.2.3; 1.1.1.35
B7MKM9	1.8.4.8
B7N5V2	4.2.1.17; 5.1.2.3; 1.1.1.35
B8E4S9	1.17.1.8
Q732P8	1.1.1.267
A7Z1S7	1.-.-.-
A1V3D9	1.3.1.9
P45672	1.3.1.-
Q9ZLB6	1.3.1.-
A4JK23	1.3.1.9
Q7WA54	1.1.1.267
B7N6Z6	1.8.4.8
O69783	1.17.1.8
A1RGQ6	1.17.1.8
B0V6F3	1.1.1.267
P9WNS1	1.1.1.267
B0K3E2	1.1.1.94
Q3JCW9	1.1.1.267
Q8DH49	1.1.1.94
F4I4K7	1.16.1.7
B6JH72	1.1.1.267
Q88E33	1.3.1.9
Q6M083	1.3.7.11
Q71SP7	2.3.1.85; 2.3.1.38; 2.3.1.39; 2.3.1.41; 1.1.1.100; 4.2.1.59; 1.3.1.39; 3.1.2.14
Q0AEI0	1.1.1.267
Q6D8D9	1.1.1.267
Q185R8	1.1.1.267
Q6QHC5	1.14.18.5; 1.14.19.17
C0R3K2	1.1.1.94
Q9Z8J8	1.1.1.267
B4T959	1.1.1.130
Q8KG43	1.1.1.267
K7NCS2	1.-.-.-
Q6ZNA5	1.-.-.-
O52720	1.1.1.11
C1FS67	1.1.1.267
Q92EU6	1.1.1.6
A9N5T3	1.1.1.79; 1.1.1.81
P39976	1.1.99.40; 1.1.2.4
Q71Y79	1.1.1.94
A5GD90	1.17.1.8
Q8VSR0	1.8.1.2
A1WWP8	2.1.1.107; 1.3.1.76; 4.99.1.4
B6IVC0	1.5.1.5; 3.5.4.9
Q14I06	1.17.7.4
O29779	1.2.7.3
Q4UT92	1.14.13.9
Q6ADV0	1.17.7.4
B4E5R8	1.3.3.3
Q5NFZ8	1.3.3.3
O78446	1.10.3.9
B0KF35	1.3.3.3
A2SBI6	1.8.4.12
Q9MB14	1.10.3.1
Q5ZLL6	1.14.18.9
Q1QWA6	1.4.3.5
Q9CRA4	1.14.18.9
Q326I7	1.6.5.2
Q89ZI8	1.10.3.-
Q9RX20	1.4.3.5
Q01366	1.10.3.9
Q8YLI4	1.97.1.12
C1D0Z0	1.4.3.5
O85012	1.5.1.-
P0A443	1.97.1.4
P18155	1.5.1.15; 3.5.4.9
P9WKD4	1.10.3.-
Q43137	1.1.1.255
Q9ZPY1	1.4.3.5
B8DDP3	1.8.4.12
B1IQB6	1.4.3.5
Q8PWF5	1.8.4.12
Q53046	1.2.7.-
Q32P28	1.14.11.7
Q50008	1.3.3.4
B0BRV5	1.1.1.17
A3PAU3	1.10.3.9
A6RGF3	1.1.1.17
Q6GHP8	1.10.3.-
P9WMP1	1.3.3.4
Q9ZRF1	1.1.1.255
P56601	1.3.3.4
B4UGL0	1.8.5.-
P47686	1.8.4.12
O66148	1.3.1.33
O32434	1.3.3.4
A4XTR4	1.21.98.4
A5VXG4	1.21.98.4
P75129	1.8.4.12
Q4KLM6	1.14.11.7
B7UPN8	1.7.2.2
P43309	1.10.3.1
O09345	1.14.11.28
A5G8J8	1.3.1.98
B4EPK7	1.6.5.2
P56954	1.1.5.4
A1C6B4	1.1.1.17
Q8YBC6	1.7.2.4
Q89XJ6	1.7.2.4
A2QD49	1.1.1.17
Q59105	1.7.2.4
O81103	1.10.3.1
Q96C36	1.5.1.2
A4QJB4	1.97.1.12
Q5HBZ2	1.4.3.5
Q7N400	1.8.4.12
P43311	1.10.3.1
Q7V365	1.10.3.9
Q51705	1.7.2.4
Q9HYL2	1.7.2.4
Q6UQ76	1.1.1.17
Q01710	1.7.2.4
Q8L3A9	1.2.1.58
P0A9N7	1.97.1.4
Q6AY23	1.5.1.2
A6UWS1	1.5.98.1
Q9F0W4	1.7.2.4
Q8THT2	1.5.98.1
Q2YV52	1.97.1.4
Q2N6B2	1.4.3.5
Q9K681	1.1.1.17
B7LQN2	1.4.3.5
Q1QUD2	1.1.5.4
Q2JGW9	1.4.3.5
Q4ZMC1	1.21.98.4
Q58441	1.5.98.1
B7NSN2	1.7.2.2
Q59746	1.7.2.4
Q1XDS5	1.10.3.9
Q9CM98	1.2.1.41
Q62G98	1.8.5.-
O14832	1.14.11.18
Q6D1I4	1.2.1.41
Q42536	1.3.1.33
A6V3R3	1.8.4.12
B7UUZ9	1.8.4.12
Q55CD9	1.6.99.3
A0M2G0	1.4.3.5
B0SZC3	1.6.5.2
Q4K8U5	1.8.4.12
Q7VJ12	1.3.1.98
B7KFK8	1.97.1.12
C3K735	1.8.4.12
Q99WZ6	1.97.1.4
Q4KCY6	1.3.8.14
P57634	1.1.1.17
Q5PK78	1.3.1.98
P10510	1.10.3.9
B8GJQ7	1.5.98.1
A1EA07	1.97.1.12
Q9C450	1.-.-.-
Q8K912	1.1.1.17
A1WXY4	1.4.3.5
O07643	1.18.6.1
A4G883	1.4.3.5
Q8Z316	1.3.1.98
Q0C3Z2	1.4.3.5
P43504	1.7.1.4
B1J4W5	1.8.4.12
P17847	1.7.7.1
A9KW85	1.3.1.98
P11848	1.10.3.9
O61309	1.14.13.39
P56810	1.2.7.1
B0RIH2	1.1.5.4
C6DCX4	1.2.1.41
P80564	1.97.1.2
Q28PH0	1.4.3.5
Q3A1E0	1.2.1.41
Q9EXU8	1.21.98.4
Q57118	1.18.6.1
Q21LK2	1.8.4.12
Q9UYZ4	1.2.7.1
P57093	1.14.11.18
C3PH30	1.1.5.4
O73986	1.2.7.1
B5F860	1.8.4.12
A6T9Y6	1.4.3.5
O27606	1.18.6.1
Q06006	1.7.2.1
O25963	1.3.1.98
Q11IN8	1.6.5.2
Q5X7K4	1.4.3.5
A0KRK7	1.3.1.98
A8G1G4	1.3.1.98
Q0G9R1	1.97.1.12
A8AI59	1.6.5.2
B7MFG0	1.1.1.17
B6I5T8	1.7.2.2
Q2VEJ6	1.10.3.9
Q7A1W8	1.97.1.4
P58383	1.97.1.12
A1E9Q4	1.10.3.9
Q41578	1.3.1.33
Q6F5E2	1.-.-.-
B7L723	1.1.1.17
O68575	1.97.1.4
Q9SPV5	1.15.1.1
Q5ZY37	1.4.3.5
Q53U15	1.1.3.43; 1.1.3.44
P31020	1.14.13.7
Q9RYU4	1.6.5.2
Q01537	1.7.2.1
A8G798	1.3.7.2
Q04R37	1.4.3.5
B7N242	1.1.1.17
B7L8Y8	1.8.5.-
D0E8I4	1.14.11.46
A7MNG1	1.1.5.4
Q53239	1.7.2.1
C4XGC2	1.6.5.2
P69556	1.10.3.9
Q31U21	1.3.1.98
A4QL72	1.97.1.12
Q03SJ8	1.3.1.98
Q06GU5	1.97.1.12
Q06PW6	1.7.2.2
P13910	1.10.3.9
Q4G3C1	1.97.1.12
Q04BG3	1.3.1.98
Q9DCC4	1.5.1.2
A9BCT3	1.3.7.2
A8A660	1.1.1.17
O04016	1.5.1.2
Q318E9	1.3.7.2
P09424	1.1.1.17
Q04ZE7	1.4.3.5
A2BTH4	1.3.7.2
Q83L66	1.8.4.12
Q0ZJ40	1.10.3.9
P39661	1.7.7.1
A6L890	1.7.2.2
A1VTR9	1.2.1.41
Q46IM0	1.3.7.2
Q3BQI4	1.21.98.4
P27543	1.1.1.17
B0SPV0	1.4.3.5
C4L274	1.1.1.17
Q3AMI3	1.3.7.2
Q02189	1.3.7.2
Q3AUU5	1.3.7.2
Q6LSQ7	1.7.2.2
B7NN21	1.1.5.4
P65451	1.8.4.12
Q9LYT1	1.5.3.17
B7M5Q1	1.1.5.4
