Entry	EC number
Q4WA62	2.5.1.-
Q6HL16	2.1.2.11
Q5WGA3	2.1.2.11
Q8A9W7	2.1.2.11
P60297	2.6.1.13
Q04BL3	2.7.1.23
Q4AAM2	2.7.1.11
Q8UBS0	2.7.2.11
B3DVW4	2.7.8.13
P60298	2.6.1.13
B2SB55	2.3.1.275
Q6G5H3	2.1.2.11
Q1GYZ8	2.7.8.13
Q6G078	2.1.2.11
Q98PW8	2.7.1.11
Q8U4H6	2.7.1.78
A6U1H4	2.3.1.275
B0VLV6	2.4.2.2; 2.4.2.15; 2.4.2.4; 2.4.2.3
Q9C680	2.7.1.67
Q8D035	2.5.1.-
P19711	3.4.22.-; 3.4.22.-; 3.4.21.113; 3.6.1.15; 3.6.4.13; 2.7.7.48
Q63E45	2.6.1.37
B8ZUP2	2.7.2.3
Q05116	2.7.12.2
P47489	2.3.1.275
Q6D1I3	2.7.2.11
A6QGQ6	2.3.1.275
Q033A6	2.1.1.-
B5ETU8	2.4.2.2; 2.4.2.15; 2.4.2.4; 2.4.2.3
C6DHK2	2.7.1.11
Q8K224	2.3.1.-
P54008	2.3.1.-
A7ZPW1	2.7.4.6
P31938	2.7.12.2
Q9ZPY9	2.7.1.67
P67167	2.3.1.275
C5BWR2	2.7.7.8
B9DP57	2.3.1.275
Q65900	3.4.22.29; 3.6.1.15; 3.4.22.28; 3.4.22.28; 2.7.7.48
Q9NQW5	2.1.1.43
Q8BVE8	2.1.1.43
A2S233	2.6.1.37
Q54JP5	2.6.1.13
Q0HZR9	2.7.8.13
Q8WUY8	2.3.1.-
Q7YRH6	2.1.1.17; 2.1.1.71
Q97G69	2.3.1.275
A7GAI6	2.1.2.11
Q61907	2.1.1.17; 2.1.1.71
Q9JW08	2.1.1.-
Q9JIY7	2.3.1.-; 2.3.1.80
A0PXQ3	2.1.2.11
A0LMC0	2.6.1.37
D3ZVU9	2.3.1.17
Q5LQJ6	2.3.1.274
C4L6N1	2.7.4.6
A8M065	2.7.2.11
Q3JC88	2.1.1.-
C3NI04	2.7.7.-
Q49WW4	2.7.8.13
A8ALE9	2.1.2.11
B2SYT3	2.1.1.-
C3LVL9	2.6.1.37
Q5KXU2	2.7.4.6
B3CVD3	2.7.8.13
A6NDL7	2.1.1.-
P0AC87	2.4.1.1
A3PEG1	2.3.1.275
P60092	2.1.1.-
Q99KQ4	2.4.2.12
Q0T6N3	2.3.1.251
B4TGI5	2.7.11.33; 2.7.4.28
P59680	2.7.1.11
Q8Y634	2.7.11.32; 2.7.4.27
P67197	2.7.11.33; 2.7.4.28
Q8NG66	2.7.11.1
A8MH33	2.7.8.13
A6TEI3	2.7.7.8
D6Y4U7	2.4.1.250
A6QB69	2.7.2.11
B0SJT4	2.7.4.6
Q66GA8	2.7.1.11
F4LAC2	2.3.1.251
B9IXC5	2.1.3.3
P0A0Z7	2.7.7.43
Q0KB67	2.1.1.77
Q6MU88	2.1.1.297
Q9ZP54	2.4.2.30; 2.4.2.-
A4W094	2.1.3.3
Q9CHX0	2.1.1.297
A3Q137	2.5.1.72
Q86I06	2.7.11.1
A0AKD5	2.4.1.227
B7HCS0	2.7.11.32; 2.7.4.27
Q5WHD3	2.7.11.32; 2.7.4.27
A1KJ10	2.5.1.72
A7GRN9	2.7.8.13
B9DUY9	2.1.3.3
P26663	3.4.22.-; 3.4.21.98; 3.6.1.15; 3.6.4.13; 2.7.7.48
P25270	2.1.1.-
Q9I6B7	2.4.1.129
C1FNL3	2.7.11.32; 2.7.4.27
Q39JS9	2.1.1.-
A9M2H3	2.4.1.227
A9M676	2.1.1.-
B1IHN7	2.7.11.32; 2.7.4.27
P44704	2.7.8.8
B4E5V2	2.1.1.-
C6DIR2	2.4.1.129
A3QFC8	2.7.4.6
Q7N087	2.4.1.129
A5VRI0	2.7.8.13
P35595	2.7.1.199
B8HXN3	2.7.7.8
Q8NYM1	2.7.1.199
Q5FJT2	2.7.11.32; 2.7.4.27
Q6A7P6	2.7.7.8
Q9QXL7	2.7.4.6
A9W8P8	2.7.7.8
Q9CF72	2.7.2.11
P34102	2.7.11.1
Q6UDM2	2.7.7.-
A1V0S1	2.7.8.13
B4TVV2	2.6.1.82
Q65RE1	2.7.2.11
Q9RU72	2.1.1.-
Q5WH53	2.7.2.11
Q5HP76	2.7.4.6
Q0TNT3	2.1.1.-
Q07UP5	2.7.11.32; 2.7.4.27
Q93JX5	2.1.2.11
A8MFQ6	2.7.2.11
Q1BZD9	2.7.2.11
B2VL75	2.1.1.-
Q7B9Y6	2.1.3.6
B1JVA2	2.7.2.11
B1IQ33	2.1.1.-
A9R3A9	2.5.1.72
Q54B33	2.7.11.1
Q1CFN2	2.5.1.72
B7H0Z1	2.7.7.8
Q6NFH9	2.3.1.189
Q465R0	2.1.3.3
P19906	2.7.13.3; 3.1.3.-
Q08E38	2.3.2.27
A2SFZ3	2.7.11.33; 2.7.4.28
P12695	2.3.1.12
B9DNM2	2.7.11.32; 2.7.4.27
Q93070	2.4.2.31
Q72GQ0	2.7.4.6
P65459	2.5.1.7
Q21U09	2.1.2.11
B6JAK6	2.7.11.32; 2.7.4.27
Q30NY8	2.7.7.77
Q7U5R6	2.5.1.7
Q0P5F7	2.7.1.149
B1XYF6	2.5.1.78
P16440	2.5.1.9
Q1QL23	2.1.3.2
O14345	2.3.1.-
A7GGX9	2.4.1.227
Q3AAE6	2.4.1.227
B6J7L9	2.4.99.17
A8Z3Q4	2.1.1.192
A5FHX5	2.1.1.181
B2SX83	2.4.99.17
A5WGF2	2.8.4.4
A5GF41	2.1.3.2
Q9CFG0	2.1.2.3; 3.5.4.10
Q0SRN4	2.4.99.17
Q7MZ16	2.1.3.2
A2RJY0	2.1.2.3; 3.5.4.10
A4Y961	2.5.1.78
P57832	2.4.99.17
P61718	2.5.1.78
Q6LIW6	2.1.1.181
A5VHU2	2.1.2.3; 3.5.4.10
Q725S3	2.4.99.17
A2BUL3	2.1.3.2
B4F2M2	2.1.3.2
Q38SQ0	2.7.7.48
Q940T5	2.3.2.27
A8MH75	2.4.2.9
A6TRX7	2.4.2.9
A8LI68	2.4.99.17
B1IXD2	2.8.4.4
C1C6B0	2.1.1.192
Q1RE90	2.8.4.4
A8Z4J3	2.5.1.78
P56585	2.1.3.2
Q5LUV8	2.8.4.4
P0A7F9	2.4.99.17
Q02RZ9	2.1.1.181
B6IRP6	2.7.7.6
P99141	2.5.1.78
B7NJ97	2.4.99.17
Q1GIY4	2.8.4.4
A9W528	2.1.1.177
Q9HHN4	2.1.3.2
Q1I5F5	2.1.1.181
Q21FE3	2.8.4.4
Q4K4E2	2.1.3.2
Q0SFB3	2.7.7.6
A4FLZ0	2.8.4.4
C3K3K2	2.1.3.2
Q04T56	2.1.2.3; 3.5.4.10
B1LJF3	2.4.99.17
B5F0X7	2.8.4.4
Q07024	2.7.7.13
B0Z545	2.7.7.6
P0C090	2.3.2.27
Q7MYY0	2.1.1.166
Q8DD20	2.7.7.6
B0Z5C9	2.7.7.6
Q4KHU0	2.1.1.181
B7LMI2	2.4.99.17
A3DRP8	2.7.7.48
Q2RV09	2.1.1.177
A4QJS3	2.7.7.6
Q60F88	2.7.7.6
A4W778	2.4.99.17
B1YJR0	2.4.99.17
Q3IBW7	2.1.1.181
B0BTN9	2.5.1.78
B7JJX8	2.4.2.9
A8M773	2.8.4.4
B9DN29	2.5.1.78
Q9Q6Q5	2.7.7.48
C0MD67	2.1.1.192
A0KJ19	2.4.99.17
A7NA32	2.8.4.4
A6VPE9	2.5.1.78
B7H6M7	2.4.2.9
Q0BNJ1	2.8.4.4
Q88P77	2.1.1.181
G0LD36	2.3.1.140
Q9SAL0	2.3.2.27
O71188	3.4.22.-; 2.1.1.-; 3.6.4.13
Q3K1V6	2.5.1.78
Q5GZY2	2.4.99.17
P94899	2.7.7.6
B1Z888	2.1.1.177
Q2JMN2	2.1.1.192
A0AJL9	2.1.2.3; 3.5.4.10
P92209	2.7.7.6
O88846	2.3.2.27
B6YRC6	2.1.3.2
C1AYV9	2.7.7.6
A1KB72	2.1.3.2
Q09463	2.3.2.27
C1DI75	2.1.3.2
C3P659	2.1.3.2
Q2YLJ0	2.1.1.177
Q2S9R9	2.5.1.78
A4GGA7	2.7.7.6
Q8Z4P2	2.1.1.192
B3EJF5	2.1.1.192
P60290	2.7.7.6
B6VJS4	2.1.1.240
A1BGN4	2.1.1.192
Q85X62	2.7.7.6
A1WVG1	2.5.1.78
Q920Q2	2.7.7.-
Q57649	2.7.7.6
Q93Y94	2.7.7.6
Q9KWU6	2.7.7.6
Q1JHA9	2.4.2.10
O13826	2.3.2.27
Q1J728	2.4.2.10
A7ZYQ0	2.1.1.173; 2.1.1.264
Q9LFV6	2.7.7.6
Q5R4I2	2.3.2.27
Q0TE53	2.1.1.186
Q8VWF8	2.7.7.6
A1A9L8	2.1.1.173; 2.1.1.264
P05654	2.1.3.2
A4IRB0	2.4.99.17
P40230	2.7.11.1
B5FBF8	2.5.1.78
Q5FR06	2.4.99.17
Q6FCH4	2.8.4.4
A5GEQ5	2.4.99.17
A0AF64	2.7.7.6
A9MSQ9	2.8.4.4
P77879	2.7.7.6
Q66DW6	2.4.99.17
Q88PL8	2.4.99.17
Q9ZM60	2.4.99.17
Q92QL5	2.1.3.2
P59011	2.4.2.9
A8AMC8	2.1.3.2
A8I5Q2	2.4.99.17
A1RNY7	2.8.4.4
Q0A8I9	2.8.4.4
P15095	2.7.7.48; 3.6.4.13
Q9JZM7	2.1.2.3; 3.5.4.10
Q0HEK0	2.8.4.4
Q5WYL5	2.8.4.4
C0ZZC3	2.1.3.2
B4RYE6	2.8.4.4
Q8CXK7	2.1.2.3; 3.5.4.10
B7JQ04	2.4.99.17
Q2YD51	2.5.1.78
B8E3W0	2.1.1.181
Q043A9	2.1.3.2
B2TNG3	2.1.3.2
Q3IZ49	2.1.3.2
P29154	3.4.21.-; 2.7.7.48
B2SYJ7	2.1.2.3; 3.5.4.10
Q7TXJ7	2.1.1.-
A8ERB7	2.8.4.4
O54451	2.3.1.184
Q1AVY6	2.1.3.2
Q9L4N6	2.1.3.2
Q3BTW5	2.1.1.192
Q5P1L3	2.8.4.4
Q818X5	2.5.1.78
A5V3Z4	2.8.4.4
B1VXY2	2.8.4.4
A1R5R8	2.5.1.78
Q00473	2.7.7.13
Q6FM49	2.7.1.26
C0QRH2	2.1.2.3; 3.5.4.10
Q64XS0	2.5.1.78
A4T025	2.1.2.3; 3.5.4.10
Q65HW7	2.5.1.78
Q5JD31	2.5.1.78
Q8DMP4	2.5.1.78
A3PK61	2.4.99.17
A4QEI7	2.1.3.2
P09395	2.7.7.48; 3.6.4.13
Q6DH94	2.3.2.31
A9WYN5	2.8.4.4
A2BZ29	2.5.1.78
Q3A1E3	2.1.1.177
B4EAF5	2.8.4.4
A6KZK0	2.4.99.17
Q4JVG8	2.1.3.2
Q9JUQ8	2.1.2.3; 3.5.4.10
Q4KIG3	2.1.1.166
A5VUQ0	2.8.4.4
B1MZ77	2.1.3.2
Q54B14	2.3.2.5
Q7UZL7	2.5.1.78
E3GWN9	2.7.7.2
B2TYZ8	2.1.3.2
A9MM58	2.4.99.17
A6VFN4	2.7.7.2
B7V1R6	2.1.2.3; 3.5.4.10
A1T4J3	2.7.7.6
Q8XZ79	2.1.1.166
Q9HUV9	2.1.2.3; 3.5.4.10
Q83HB9	2.5.1.78
C0QJ55	2.1.3.2
A4JEL4	2.8.4.4
Q83FM6	2.5.1.78
Q4KIX5	2.1.2.3; 3.5.4.10
A5WCU8	2.1.1.166
B2RH13	2.1.1.177
Q85036	2.7.7.48
Q60365	2.7.1.161
Q9QNB3	2.7.7.48
Q9X2H6	2.8.4.4
Q8D291	2.5.1.78
B5FBH8	2.1.1.174
A6V0A6	2.1.1.177
A4IWJ7	2.4.1.182
Q6D7W4	2.2.1.9
Q5LJ70	2.8.4.3
A6VDB5	2.7.1.167; 2.7.7.70
A7FFD9	2.5.1.145
P54840	2.4.1.11
B2JKL7	2.3.2.6
Q9K6Y4	2.7.11.-; 2.7.4.-
Q5GS00	2.5.1.75
Q9RTR6	2.5.1.75
B8HLW6	2.5.1.75
O19071	2.4.1.143
Q5FS84	2.4.2.17
A3MSF5	2.4.2.17
C3P5A0	2.1.1.163
Q2NIM1	2.7.1.21
Q118M1	2.7.7.60
A5CW51	2.7.7.60
Q9PJW4	2.1.1.163
P99138	2.6.1.42
O57209	3.1.3.33; 2.7.7.50; 2.1.1.56
Q18EV8	2.4.2.17
B7HFM8	2.7.1.21
B7JFZ0	2.4.2.17
Q9TSM4	2.5.1.18
Q91ZB4	2.8.2.-
B7HEG3	2.5.1.145
Q8IZP7	2.8.2.-
P20979	3.1.3.33; 2.7.7.50; 2.1.1.56
Q5HRJ8	2.6.1.42
A4VMR6	2.7.4.9
Q74Z24	2.7.8.7
A0A179GC70	2.7.7.-
A4TQL9	2.3.1.245
Q9LPU7	2.1.1.-
Q3IH36	2.3.2.6
P41452	2.7.7.6
P30116	2.5.1.18
D5WQ56	2.3.1.181
B2GGU8	2.4.2.17
Q65EF8	2.4.2.17
A7Z972	2.5.1.145
B1IM69	2.8.4.3
Q8F6P1	2.4.2.17
A8H420	2.7.7.90
Q3MCD0	2.3.2.6
Q91YS8	2.7.11.17
O88904	2.7.11.1
F9UST0	2.5.1.143
A7FQF9	2.7.1.21
B1KRG9	2.4.2.17
B7GYQ7	2.7.1.148
A6UTA7	2.4.2.17
Q2HJF7	2.7.11.17
A2C585	2.5.1.75
Q9SBK6	2.1.1.141
Q65RB0	2.4.2.17
Q5FAI1	2.8.4.3
B7I7P3	2.7.1.148
A2XQD3	2.7.11.1
A2SB83	2.3.1.-
Q7TV89	2.5.1.75
P83325	2.5.1.18
E1C656	2.3.2.26
C3MWU3	2.7.4.3
Q5PB05	2.7.1.148
A9R7J3	2.7.7.38
Q4KJ74	2.5.1.75
A7HZ82	2.8.4.3
Q8UFL9	2.5.1.-
P42860	2.5.1.18
B9KJU5	2.3.2.6
Q92839	2.4.1.212
P69185	2.7.1.21
Q5JH68	2.7.4.3
Q8EAR0	2.7.1.148
Q4L872	2.7.1.144
A7ZYM0	2.7.7.38
Q5QM25	2.4.2.-
A8YTF9	2.7.4.9
C5CP20	2.3.1.181
A7I1S0	2.5.1.61
B5E4T0	2.7.1.144
B0CH11	2.7.4.3
Q5NZ70	2.5.1.55
Q8Z4N0	2.8.1.7
A7ZVW2	2.7.1.39
Q3AI29	2.3.1.181
P65237	2.7.6.1
A5EW69	2.7.7.38
Q03426	2.7.1.36
Q9SS39	2.3.1.199
Q4UK55	2.7.4.8
C3PLG0	2.7.4.9
Q92RM1	2.7.1.148
B3PYS4	2.7.7.60; 4.6.1.12
Q62HI0	2.7.4.3
Q081U5	2.7.4.25
A1B1T3	2.8.1.8
P80885	2.7.1.40
C0ZPR7	2.7.7.60
A3PGS6	2.7.1.148
B6HZ00	2.7.1.39
Q07MZ2	2.7.7.60; 4.6.1.12
Q6MEB3	2.5.1.55
Q8RBL8	2.4.1.230
A1A9I7	2.7.4.25
P40504	2.4.1.-
Q2J164	2.7.1.148
A2SAU6	2.5.1.55
P25341	2.7.11.1
P57064	2.7.4.25
P56887	2.7.1.19
C0ZW47	2.7.4.3
S0DQI7	2.1.1.-
Q8TYG6	2.7.1.39
C3K2L8	2.8.1.8
Q6L8J9	2.7.11.1
C1CYD9	2.5.1.61
A0REB4	2.7.1.92
A4J0K6	2.7.4.9
Q8CSH5	2.7.4.25
A1VYA4	2.5.1.55
Q9A0F0	2.7.4.25
B0BZZ7	2.7.7.38
C4XNX1	2.7.4.9
P47848	2.7.1.21
P60551	2.7.4.8
Q72UN2	2.7.7.38
Q2SQM5	2.7.1.-
P9WQ70	2.8.1.7
Q7NQS9	2.7.6.1
B3CP16	2.8.1.8
B7VJ36	2.7.1.39
B6ES02	2.7.7.38
B1YLE1	2.7.2.3
A1W2S7	2.8.1.8
Q6LWX6	2.7.7.1
C4L3Y8	2.7.4.1
B3EMY6	2.7.7.38
P00555	2.7.1.95
Q73VJ1	2.7.4.1
Q05513	2.7.11.13
Q72V73	2.7.6.1
B9MFX2	2.7.4.6
Q01990	2.1.3.-
Q3Z912	2.3.1.274
Q66EK8	2.7.8.13
B2UMF9	2.3.1.274
Q97TA6	2.3.1.274
Q8PB40	2.4.2.44
B0KV24	2.6.99.2
C0MF22	2.7.2.3
O69158	2.6.99.2
Q68WN1	2.7.7.8
P65736	2.3.1.274
Q90XV8	2.7.11.1
Q60367	2.4.2.44
Q87ZC3	2.4.2.44
C3PNK2	2.7.7.8
Q1RD67	2.3.1.274
Q86U44	2.1.1.348
Q82ZE8	2.3.1.274
P55357	2.7.7.13
B4EYR5	2.3.1.15
B2AG37	2.8.1.8
Q822R1	2.7.11.1
P05302	2.1.1.37
P04588	3.4.23.16; 2.7.7.49; 2.7.7.7; 3.1.26.13; 3.1.13.2; 2.7.7.-; 3.1.-.-
B1YX25	2.4.2.2; 2.4.2.15; 2.4.2.4; 2.4.2.3
Q9QZP2	2.1.1.-
B1GZG8	2.7.7.8
Q57HF3	2.7.1.11
N4WHE3	2.3.1.-
Q46C74	2.7.7.-
Q2KWI6	2.7.7.8
A7ZBZ7	2.3.1.275
Q8F6B7	2.1.1.-
A3NGW6	2.6.1.37
A4JP25	2.4.2.2; 2.4.2.15; 2.4.2.4; 2.4.2.3
A8G4G7	2.7.2.11
B2I3E1	2.7.4.6
C0RG51	2.7.7.8
Q46AH3	2.7.1.23
Q5GTR3	2.7.7.8
B5EXH1	2.6.1.37
C1FW07	2.3.1.263
B7L546	2.4.2.2; 2.4.2.15; 2.4.2.4; 2.4.2.3
C4ZSQ5	2.7.7.8
Q9QL88	3.4.22.29; 3.6.1.15; 3.4.22.28; 3.4.22.28; 2.7.7.48
B8DE23	2.7.7.18
P08292	3.4.22.29; 3.6.1.15; 3.4.22.28; 3.4.22.28; 2.7.7.48
Q47ZQ7	2.7.11.33; 2.7.4.28
Q057K3	2.7.7.8
A9R5A9	2.7.7.8
Q13DM7	2.7.2.11
Q4ULI7	2.7.9.1
Q5FAH7	2.1.1.-
Q1BV09	2.7.7.8
Q6GA30	2.7.8.13
B4TMB1	2.6.1.37
A5F975	2.1.2.11
Q92HI8	2.7.9.1
A1BJJ2	2.3.1.275
Q9JXW2	2.1.1.-
Q9USR6	2.3.1.-
Q5RE14	2.1.1.-
B1IQV7	2.7.7.8
A5D3Y3	2.1.1.-
B9MR54	2.7.7.8
Q6NEB7	2.1.2.11
Q63VN7	2.7.7.8
Q9AU09	2.3.1.74
C6WPK3	2.4.1.250
P52850	2.8.2.8; 3.-.-.-; 2.8.2.-
Q9LZA4	2.1.1.-
B1W0I7	2.7.8.13
Q54D44	2.3.1.-
P65792	2.7.2.11
Q9JH66	3.4.21.-; 2.7.7.48
Q2YHF2	3.4.21.91; 3.6.1.15; 3.6.4.13; 2.1.1.56; 2.1.1.57; 2.7.7.48
A4QB40	2.4.1.250
Q084G8	2.3.1.274
P73933	2.3.1.275
B4EX23	2.1.1.-
A7I002	2.7.7.8
Q3ZXG0	2.1.2.11
B2UB97	2.3.1.275
B0KFS9	2.7.8.13
Q88DK7	2.1.1.-
C1C6R3	2.7.2.11
Q10ZX6	2.3.1.275
B4S665	2.7.1.23
A4XYY3	2.7.7.18
A4VIH5	2.7.8.13
Q9PL77	2.7.7.8
Q9SZX8	2.1.1.-
A6V2Y8	2.7.1.23
B1LF51	2.3.1.15; 2.3.1.n5
B2UCY0	2.7.8.13
O31784	2.3.1.-
A9WRE1	2.7.8.13
Q8WPP2	2.7.1.11
Q8DQ61	2.7.2.11
Q9KWG3	2.7.4.2
B2VGJ1	2.3.1.275
Q9KNP2	2.7.1.11
Q55500	2.5.1.39
Q884R6	2.4.2.2; 2.4.2.15; 2.4.2.4; 2.4.2.3
C0ZUT0	2.4.1.250
Q163C2	2.3.1.275
O51428	2.5.1.7
Q21KC3	2.4.2.2; 2.4.2.15; 2.4.2.4; 2.4.2.3
Q0BMC8	2.3.1.275
B9DV80	2.7.2.11
C1AU58	2.7.8.13
A8LZG1	2.4.1.250
B5R7Z3	2.7.7.18
A9L4I0	2.7.11.33; 2.7.4.28
B6YST1	2.7.1.36
Q3AYS3	2.7.2.11
Q5X515	2.7.4.6
Q9NI63	2.7.11.1
B9KHZ9	2.7.11.32; 2.7.4.27
Q09854	2.4.1.183
B0S9J3	2.7.4.6
Q2GJC2	2.7.11.32; 2.7.4.27
Q46BD7	2.5.1.72
Q9Y719	2.4.1.183
Q8XBR9	2.3.1.251
P69060	2.7.7.43
O25910	2.5.1.72
P69819	2.7.1.202
A4THT2	2.3.1.275
Q1MPL7	2.7.7.8
P9WID3	2.7.1.11
P45253	2.1.1.297
A9VHS3	2.7.11.32; 2.7.4.27
A0RHT4	2.7.8.13
P45832	2.1.1.297
P69810	2.7.1.202
Q7VQT3	2.1.3.3
Q5RBS1	1.-.-.-; 2.1.1.-
Q65IS8	2.7.2.11
B2JDZ5	2.5.1.72
O00940	2.7.2.3
Q8EAR4	2.1.1.297
Q08824	2.4.2.30; 2.4.2.-
Q30TL4	2.1.3.3
B7UIY0	2.6.1.82
A1SLG6	2.5.1.72
Q7UNR5	2.5.1.72
A0K4C9	2.1.1.-
Q4L9C4	2.7.11.32; 2.7.4.27
Q4JV61	2.7.7.8
Q6NLG3	2.7.4.6
Q7N869	2.1.2.11
B1M1V6	2.7.1.217
P39423	2.4.2.31
Q2JDP1	2.7.2.11
Q03SD6	2.7.11.32; 2.7.4.27
B2J8J9	2.4.1.227
Q6F9D9	2.7.2.11
Q8G4T9	2.7.2.11
Q87QT6	2.5.1.72
A7MTL8	2.5.1.72
P85289	2.7.4.6
B5FIQ6	2.4.1.129
A6W351	2.7.2.11
Q9CCF8	2.7.7.8
Q8GZQ3	2.7.7.8
Q5FHK5	2.7.7.8
Q03306	2.7.11.1
A1UGV8	2.3.1.282
A4G4T7	2.7.11.33; 2.7.4.28
Q9H1R3	2.7.11.18
Q5X535	2.7.11.33; 2.7.4.28
A0A0R8YWJ7	2.3.1.-
Q9PBE3	2.1.1.-
Q5N1M1	2.7.4.6
P16861	2.7.1.11
Q5IFJ9	2.7.10.1
A6VQN6	2.7.8.13
Q8ZT69	2.1.2.11
B7KGH1	2.4.1.227
Q03216	2.7.1.11
Q67Q46	2.5.1.7
Q15120	2.7.11.2
Q99P39	2.8.1.7
P21778	2.7.1.11
Q6P632	2.3.1.254
Q8XL57	2.7.1.11
B4GE20	2.8.1.12
A8EZ14	2.4.1.227
A5I6G4	2.4.1.129; 3.4.16.4
Q6DAF2	2.5.1.7
A8IM75	2.7.2.3
C6DIP6	2.5.1.7
Q3A131	2.5.1.7
Q6LMC9	2.5.1.7
Q6BP97	2.3.1.225
Q8XJ01	2.4.1.129; 3.4.16.4
A9MF32	2.1.1.77
B5R0K9	2.7.1.60
Q07832	2.7.11.21
Q5WY61	2.5.1.7
P06197	2.7.8.11
Q9USH6	2.3.1.257
Q12FD4	2.5.1.7
P0A0Z6	2.4.1.129; 3.4.16.4
O28856	2.5.1.9
B4SU50	2.4.1.227
Q0T867	2.1.2.11
P9WGL0	2.7.13.3; 3.1.3.-
Q8Y7T9	2.3.1.222
Q4UKG2	2.1.1.166
A1V9N9	2.5.1.7
Q752H4	2.7.7.13
Q0IIJ0	2.3.1.258; 2.3.1.-
Q7NMK3	2.1.2.11
Q58258	2.1.1.86
Q8W4J2	2.7.11.24
Q986Q6	2.5.1.7
Q5RA57	2.3.1.51
Q8FL64	2.4.1.227
Q9K714	2.7.2.3
Q5RF28	2.3.1.258; 2.3.1.-
P9WP98	2.5.1.17
B0WSW8	2.8.1.9
Q9C5C0	2.7.11.24
Q8A0V4	2.7.1.23
Q6F703	2.4.1.227
Q2UJU5	2.7.7.13
A0KK53	2.4.1.129
P16617	2.7.2.3
C3PCC0	2.7.7.77
A5D2S6	2.7.7.8
A3D789	2.1.1.77
Q68VU2	2.4.1.129; 3.4.16.4
B5FEE3	2.7.7.77
B0TC10	2.1.2.11
Q6YQW2	2.7.7.6
Q8A753	2.7.2.3
Q3SNT2	2.1.1.192
Q6LU53	2.7.4.6
Q3MFS2	2.7.7.77
Q20845	2.7.11.21
B2S758	2.7.13.3
Q9C5X8	2.8.1.9
Q99UB9	2.3.2.3
P29405	2.7.2.3
Q1IEA0	2.5.1.7
Q17WB5	2.4.1.227
P58221	2.7.7.77
B0UQT7	2.1.2.11
Q9BZ23	2.7.1.33
Q47R98	2.1.2.11
P31179	2.5.1.72
Q16BB7	2.5.1.7
Q8PW90	2.1.1.77
C3KXC0	2.7.1.23
P0A099	2.1.3.3
Q3K2P3	2.4.1.227
F4HZX7	2.4.1.-
B7IDK8	2.1.2.11
Q64ZM1	2.4.1.227
C1FPA6	2.7.1.23
B0SUL9	2.7.2.3
Q984N8	2.7.4.6
P65405	2.7.7.77
Q9CBT0	2.1.2.11
B4T2Y0	2.1.-.-
P0DC63	2.7.7.18
Q8CX15	2.4.1.227
Q91822	2.7.11.1
B9LM50	2.7.2.3
A2XFU5	2.5.1.43
B1IAM4	2.4.1.227
Q6MIG1	2.4.1.227
Q473L9	2.7.1.23
A5F8G8	2.1.1.191
Q5L1E5	2.7.1.100
P74430	2.7.1.23
Q6A7W9	2.7.1.23
C3MFX0	2.5.1.7
Q5Z0X7	2.5.1.7
Q1JFZ1	2.1.3.3
Q8RWN9	2.3.1.12
Q8Z0C4	2.5.1.7
Q8DQM1	2.4.1.227
Q5HUT8	2.5.1.7
P0C0R5	2.7.11.1
Q7GED0	2.7.7.6
Q8YHP8	2.7.7.6
Q0I127	2.1.1.190
Q6VMW0	2.1.1.88
O42650	2.7.11.1; 3.6.3.-
Q06923	2.7.7.-; 3.1.21.-
B3Q736	2.1.1.177
B7LLH6	2.1.1.177
Q9LK03	2.7.11.1
P39421	2.4.2.31
P78317	2.3.2.27
Q8K9T4	2.4.1.227
Q7W7U3	2.1.1.177
Q17833	2.7.10.1
Q9JHP7	2.4.1.-; 2.4.2.26
B0KSC8	2.1.1.77
P59424	2.4.1.227
Q6LWZ0	2.1.1.86
Q9Y8K3	2.1.1.86
Q9S219	2.7.1.23
Q3AL98	2.5.1.7
Q9R0I8	2.7.1.149
Q9ZD20	2.3.1.12
M1WG96	2.3.1.-
Q1PE89	2.7.11.1
C5BAK8	2.7.1.23
A8FX24	2.1.1.77
A6H0I8	2.1.3.2
Q3SMH3	2.4.1.227
Q9A6T6	2.1.1.77
Q8YWH5	2.8.1.12
A8GAN7	2.5.1.78
P58055	2.7.1.23
Q5FIV5	2.1.2.3; 3.5.4.10
B4ECT0	2.1.3.2
Q8E1A3	2.1.1.192
Q3K2R2	2.1.1.192
Q2IW68	2.8.4.4
C5D8P7	2.1.3.2
B1VYT2	2.1.1.192
Q6D958	2.1.1.181
Q01994	2.5.1.78
C4L7L4	2.4.99.17
Q664L9	2.7.1.71
O74081	2.7.7.72
Q39C44	2.7.7.72; 3.1.3.-; 3.1.4.-; 3.1.3.-
B5F6A0	2.7.7.72; 3.1.3.-; 3.1.4.-; 3.1.3.-
Q8YT79	2.1.1.195
B8I941	2.1.3.15
Q04982	2.7.11.1
Q8ZQQ6	2.1.1.197
P61820	2.1.1.196
A6VIV9	2.7.1.71
Q492H4	2.1.3.15
B1KHF1	2.7.7.72; 3.1.3.-; 3.1.4.-; 3.1.3.-
Q71Z77	2.3.1.35; 2.3.1.1
A4X608	2.7.1.71
Q5L1V4	2.3.1.35; 2.3.1.1
Q6USK2	2.7.1.138
D5TM67	2.7.7.85
P9WGB2	2.1.1.130; 2.1.1.131
Q52424	2.3.1.59
Q12F39	2.8.1.6
Q7PNM6	2.3.1.108
P38649	2.4.1.40; 2.4.1.37
A1W7J6	2.8.1.6
Q3IKN5	2.4.2.7
